CID,Smiles,KovatsRetention
4,CC(CN)O,1342
4,CC(CN)O,1350
4,CC(CN)O,1352
4,CC(CN)O,1356
4,CC(CN)O,1368
4,CC(CN)O,1380
6,C1=CC(=C(C=C1[N+](=O)[O-])[N+](=O)[O-])Cl,2526
6,C1=CC(=C(C=C1[N+](=O)[O-])[N+](=O)[O-])Cl,2526
6,C1=CC(=C(C=C1[N+](=O)[O-])[N+](=O)[O-])Cl,2545
11,C(CCl)Cl,1072
11,C(CCl)Cl,1085
11,C(CCl)Cl,1090
11,C(CCl)Cl,1080
11,C(CCl)Cl,1077.64
11,C(CCl)Cl,1084.2
11,C(CCl)Cl,1084.96
11,C(CCl)Cl,1076
11,C(CCl)Cl,1088
11,C(CCl)Cl,1088
11,C(CCl)Cl,1093
11,C(CCl)Cl,1065
11,C(CCl)Cl,1065
11,C(CCl)Cl,1045
11,C(CCl)Cl,1045
11,C(CCl)Cl,1051
13,C1=CC(=C(C=C1Cl)Cl)Cl,1643.59
13,C1=CC(=C(C=C1Cl)Cl)Cl,1658.54
13,C1=CC(=C(C=C1Cl)Cl)Cl,1659.76
13,C1=CC(=C(C=C1Cl)Cl)Cl,1671.43
13,C1=CC(=C(C=C1Cl)Cl)Cl,1665.5
13,C1=CC(=C(C=C1Cl)Cl)Cl,1688.6
13,C1=CC(=C(C=C1Cl)Cl)Cl,1630
13,C1=CC(=C(C=C1Cl)Cl)Cl,1630
13,C1=CC(=C(C=C1Cl)Cl)Cl,1653
13,C1=CC(=C(C=C1Cl)Cl)Cl,1698
13,C1=CC(=C(C=C1Cl)Cl)Cl,1653.9
34,C(CCl)O,1369
34,C(CCl)O,1386
34,C(CCl)O,1400
34,C(CCl)O,1379
34,C(CCl)O,1372
34,C(CCl)O,1378
34,C(CCl)O,1385
34,C(CCl)O,1394
34,C(CCl)O,1396
34,C(CCl)O,1329
34,C(CCl)O,1329
34,C(CCl)O,1357
34,C(CCl)O,1358
66,C1=CC(=C(C=C1Cl)O)Cl,2105
66,C1=CC(=C(C=C1Cl)O)Cl,2115
66,C1=CC(=C(C=C1Cl)O)Cl,2131
66,C1=CC(=C(C=C1Cl)O)Cl,2160
66,C1=CC(=C(C=C1Cl)O)Cl,2143
66,C1=CC(=C(C=C1Cl)O)Cl,2152
66,C1=CC(=C(C=C1Cl)O)Cl,2160
79,C1=CC(=CN=C1)C#N,1875
79,C1=CC(=CN=C1)C#N,1877.5
102,C1=CC(=CC(=C1)O)CO,2257
107,C1=CC=C(C=C1)CCC(=O)O,2635
107,C1=CC=C(C=C1)CCC(=O)O,2633
107,C1=CC=C(C=C1)CCC(=O)O,2608
107,C1=CC=C(C=C1)CCC(=O)O,2638
107,C1=CC=C(C=C1)CCC(=O)O,2603
107,C1=CC=C(C=C1)CCC(=O)O,2650
107,C1=CC=C(C=C1)CCC(=O)O,2650
107,C1=CC=C(C=C1)CCC(=O)O,2650
126,C1=CC(=CC=C1C=O)O,2958
129,CC(C)CCC=O,1038
129,CC(C)CCC=O,1039
174,C(CO)O,1621
174,C(CO)O,1635
174,C(CO)O,1635
174,C(CO)O,1652
174,C(CO)O,1667
174,C(CO)O,1670
174,C(CO)O,1695
174,C(CO)O,1660
174,C(CO)O,1634.7
174,C(CO)O,1660
174,C(CO)O,1657.8
176,CC(=O)O,1480
176,CC(=O)O,1460
176,CC(=O)O,1449
176,CC(=O)O,1452
176,CC(=O)O,1445
176,CC(=O)O,1435
176,CC(=O)O,1402
176,CC(=O)O,1452
176,CC(=O)O,1427
176,CC(=O)O,1450
176,CC(=O)O,1460
176,CC(=O)O,1436
176,CC(=O)O,1463
176,CC(=O)O,1448
176,CC(=O)O,1446
176,CC(=O)O,1452
176,CC(=O)O,1461
176,CC(=O)O,1449
176,CC(=O)O,1463
176,CC(=O)O,1429
176,CC(=O)O,1460
176,CC(=O)O,1464
176,CC(=O)O,1479
176,CC(=O)O,1463
176,CC(=O)O,1434
176,CC(=O)O,1461
176,CC(=O)O,1424
176,CC(=O)O,1441
176,CC(=O)O,1453
176,CC(=O)O,1467
176,CC(=O)O,1453
176,CC(=O)O,1433
176,CC(=O)O,1486
176,CC(=O)O,1463
176,CC(=O)O,1480
176,CC(=O)O,1465
176,CC(=O)O,1478
176,CC(=O)O,1478
176,CC(=O)O,1478
176,CC(=O)O,1443
176,CC(=O)O,1430
176,CC(=O)O,1436
176,CC(=O)O,1476
176,CC(=O)O,1486
176,CC(=O)O,1464
176,CC(=O)O,1448
176,CC(=O)O,1448
176,CC(=O)O,1445
176,CC(=O)O,1461
176,CC(=O)O,1434
176,CC(=O)O,1460
176,CC(=O)O,1429
176,CC(=O)O,1461
176,CC(=O)O,1460
176,CC(=O)O,1444
176,CC(=O)O,1418
176,CC(=O)O,1453
176,CC(=O)O,1433
176,CC(=O)O,1425
176,CC(=O)O,1467
176,CC(=O)O,1442
176,CC(=O)O,1449
176,CC(=O)O,1488
176,CC(=O)O,1430
176,CC(=O)O,1447
176,CC(=O)O,1443
176,CC(=O)O,1419
176,CC(=O)O,1434
176,CC(=O)O,1444
176,CC(=O)O,1461
176,CC(=O)O,1423
176,CC(=O)O,1443
176,CC(=O)O,1453
176,CC(=O)O,1431
176,CC(=O)O,1444
176,CC(=O)O,1443
176,CC(=O)O,1452
176,CC(=O)O,1436
176,CC(=O)O,1413
176,CC(=O)O,1426
176,CC(=O)O,1472
176,CC(=O)O,1440
176,CC(=O)O,1442
176,CC(=O)O,1428
176,CC(=O)O,1431
176,CC(=O)O,1484
176,CC(=O)O,1439
176,CC(=O)O,1450
176,CC(=O)O,1450
176,CC(=O)O,1472
176,CC(=O)O,1451
176,CC(=O)O,1468
176,CC(=O)O,1434
176,CC(=O)O,1447
176,CC(=O)O,1420
176,CC(=O)O,1450
176,CC(=O)O,1440
176,CC(=O)O,1442
176,CC(=O)O,1442
176,CC(=O)O,1486.6
176,CC(=O)O,1486.6
176,CC(=O)O,1451
176,CC(=O)O,1436
176,CC(=O)O,1442
176,CC(=O)O,1460
176,CC(=O)O,1462
176,CC(=O)O,1462
176,CC(=O)O,1498
176,CC(=O)O,1435
176,CC(=O)O,1445
176,CC(=O)O,1451
176,CC(=O)O,1435
176,CC(=O)O,1435
176,CC(=O)O,1459
176,CC(=O)O,1459
176,CC(=O)O,1404
176,CC(=O)O,1471
176,CC(=O)O,1442
176,CC(=O)O,1484
176,CC(=O)O,1424
176,CC(=O)O,1415
176,CC(=O)O,1431
176,CC(=O)O,1415
176,CC(=O)O,1425
176,CC(=O)O,1415
176,CC(=O)O,1415
176,CC(=O)O,1418
176,CC(=O)O,1419
176,CC(=O)O,1415
176,CC(=O)O,1415
176,CC(=O)O,1419
176,CC(=O)O,1403
176,CC(=O)O,1462
176,CC(=O)O,1455
176,CC(=O)O,1465
176,CC(=O)O,1465
176,CC(=O)O,1447
176,CC(=O)O,1408
176,CC(=O)O,1400
176,CC(=O)O,1400
176,CC(=O)O,1465
176,CC(=O)O,1476
176,CC(=O)O,1448
176,CC(=O)O,1458
176,CC(=O)O,1451
176,CC(=O)O,1457
176,CC(=O)O,1446
176,CC(=O)O,1449
176,CC(=O)O,1450
176,CC(=O)O,1431
176,CC(=O)O,1465
176,CC(=O)O,1429
176,CC(=O)O,1462
176,CC(=O)O,1445
176,CC(=O)O,1473
176,CC(=O)O,1492
176,CC(=O)O,1439
176,CC(=O)O,1455
176,CC(=O)O,1465
176,CC(=O)O,1452
176,CC(=O)O,1450
176,CC(=O)O,1452
176,CC(=O)O,1447
176,CC(=O)O,1449
176,CC(=O)O,1457
176,CC(=O)O,1450
176,CC(=O)O,1454
176,CC(=O)O,1456
176,CC(=O)O,1445
176,CC(=O)O,1468
176,CC(=O)O,1441
176,CC(=O)O,1445
176,CC(=O)O,1464
176,CC(=O)O,1462
176,CC(=O)O,1425
176,CC(=O)O,1425
176,CC(=O)O,1443
176,CC(=O)O,1448
176,CC(=O)O,1498
176,CC(=O)O,1471
176,CC(=O)O,1445
176,CC(=O)O,1460
176,CC(=O)O,1450
176,CC(=O)O,1480
176,CC(=O)O,1449
176,CC(=O)O,1451
176,CC(=O)O,1436
176,CC(=O)O,1453
176,CC(=O)O,1410
176,CC(=O)O,1469
176,CC(=O)O,1440
176,CC(=O)O,1450
176,CC(=O)O,1443
176,CC(=O)O,1428
176,CC(=O)O,1478
176,CC(=O)O,1457
176,CC(=O)O,1457
176,CC(=O)O,1462
176,CC(=O)O,1436
176,CC(=O)O,1409
176,CC(=O)O,1441
176,CC(=O)O,1454
176,CC(=O)O,1459
176,CC(=O)O,1476
176,CC(=O)O,1424
176,CC(=O)O,1450
176,CC(=O)O,1448
176,CC(=O)O,1424
176,CC(=O)O,1473
176,CC(=O)O,1432
176,CC(=O)O,1433
176,CC(=O)O,1452
176,CC(=O)O,1401
176,CC(=O)O,1418
176,CC(=O)O,1449
176,CC(=O)O,1485
176,CC(=O)O,1425
176,CC(=O)O,1477
176,CC(=O)O,1436
176,CC(=O)O,1451
176,CC(=O)O,1473
176,CC(=O)O,1458
176,CC(=O)O,1409
176,CC(=O)O,1453
176,CC(=O)O,1470
176,CC(=O)O,1471
176,CC(=O)O,1454
176,CC(=O)O,1466
176,CC(=O)O,1466
176,CC(=O)O,1449
176,CC(=O)O,1449
176,CC(=O)O,1449
176,CC(=O)O,1449
176,CC(=O)O,1449
176,CC(=O)O,1457
176,CC(=O)O,1477
176,CC(=O)O,1461
176,CC(=O)O,1455
176,CC(=O)O,1448
176,CC(=O)O,1448
176,CC(=O)O,1447
176,CC(=O)O,1466
176,CC(=O)O,1463
176,CC(=O)O,1435
176,CC(=O)O,1471
176,CC(=O)O,1455.8
176,CC(=O)O,1455
176,CC(=O)O,1474
176,CC(=O)O,1461.7
176,CC(=O)O,1453
176,CC(=O)O,1465.7
176,CC(=O)O,1449
176,CC(=O)O,1447
176,CC(=O)O,1473.2
176,CC(=O)O,1447
176,CC(=O)O,1454
176,CC(=O)O,1458.5
176,CC(=O)O,1434
176,CC(=O)O,1451
176,CC(=O)O,1467
176,CC(=O)O,1445.1
176,CC(=O)O,1459
176,CC(=O)O,1475
176,CC(=O)O,1451
176,CC(=O)O,1451
176,CC(=O)O,1434
176,CC(=O)O,1448
176,CC(=O)O,1442
176,CC(=O)O,1465
176,CC(=O)O,1476
176,CC(=O)O,1443
176,CC(=O)O,1452
176,CC(=O)O,1446
176,CC(=O)O,1461
176,CC(=O)O,1433
176,CC(=O)O,1456.1
176,CC(=O)O,1451
176,CC(=O)O,1410
176,CC(=O)O,1453
176,CC(=O)O,1415
176,CC(=O)O,1432
176,CC(=O)O,1460
176,CC(=O)O,1480
176,CC(=O)O,1424
176,CC(=O)O,1476
176,CC(=O)O,1437
176,CC(=O)O,1452
176,CC(=O)O,1455
176,CC(=O)O,1450
176,CC(=O)O,1422
176,CC(=O)O,1447
176,CC(=O)O,1452
176,CC(=O)O,1468
176,CC(=O)O,1480
176,CC(=O)O,1430
176,CC(=O)O,1439
176,CC(=O)O,1445.1
176,CC(=O)O,1441
176,CC(=O)O,1475
176,CC(=O)O,1480
176,CC(=O)O,1452
176,CC(=O)O,1425
176,CC(=O)O,1408
176,CC(=O)O,1451
176,CC(=O)O,1435
176,CC(=O)O,1440
176,CC(=O)O,1465
176,CC(=O)O,1449
176,CC(=O)O,1449
176,CC(=O)O,1457
176,CC(=O)O,1424
176,CC(=O)O,1430
176,CC(=O)O,1457
176,CC(=O)O,1432
176,CC(=O)O,1450
176,CC(=O)O,1449
176,CC(=O)O,1450
176,CC(=O)O,1454
176,CC(=O)O,1460
176,CC(=O)O,1454.3
176,CC(=O)O,1456.6
176,CC(=O)O,1459.3
176,CC(=O)O,1460.5
176,CC(=O)O,1460.8
176,CC(=O)O,1461
176,CC(=O)O,1440
176,CC(=O)O,1470
176,CC(=O)O,1430
176,CC(=O)O,1424
176,CC(=O)O,1446
176,CC(=O)O,1451
176,CC(=O)O,1448
176,CC(=O)O,1453
176,CC(=O)O,1463
176,CC(=O)O,1431
176,CC(=O)O,1430
176,CC(=O)O,1437.7
176,CC(=O)O,1435
176,CC(=O)O,1439
176,CC(=O)O,1445
176,CC(=O)O,1459
176,CC(=O)O,1474.6
176,CC(=O)O,1415
176,CC(=O)O,1460
176,CC(=O)O,1488
176,CC(=O)O,1418
176,CC(=O)O,1448
176,CC(=O)O,1428
176,CC(=O)O,1435
176,CC(=O)O,1446
176,CC(=O)O,1455
176,CC(=O)O,1459.6
176,CC(=O)O,1459.6
176,CC(=O)O,1435
176,CC(=O)O,1405
176,CC(=O)O,1409
176,CC(=O)O,1410
176,CC(=O)O,1454
176,CC(=O)O,1454
176,CC(=O)O,1410
176,CC(=O)O,1405
176,CC(=O)O,1417
176,CC(=O)O,1430
176,CC(=O)O,1430
176,CC(=O)O,1450
176,CC(=O)O,1451
176,CC(=O)O,1471
176,CC(=O)O,1403
176,CC(=O)O,1403
176,CC(=O)O,1413
176,CC(=O)O,1413
176,CC(=O)O,1425
176,CC(=O)O,1425
176,CC(=O)O,1403
176,CC(=O)O,1403
176,CC(=O)O,1413
176,CC(=O)O,1413
176,CC(=O)O,1430
176,CC(=O)O,1430
176,CC(=O)O,1424.2
177,CC=O,714
177,CC=O,689
177,CC=O,692
177,CC=O,715
177,CC=O,700
177,CC=O,700
177,CC=O,700
177,CC=O,677
177,CC=O,727
177,CC=O,724
177,CC=O,677
177,CC=O,694
177,CC=O,669
177,CC=O,669
177,CC=O,677
177,CC=O,655
177,CC=O,668
177,CC=O,669
177,CC=O,669
177,CC=O,709
177,CC=O,710
177,CC=O,716
177,CC=O,716
177,CC=O,686
177,CC=O,714
177,CC=O,718
177,CC=O,700
177,CC=O,715.8
177,CC=O,716.6
177,CC=O,717.8
177,CC=O,718.8
177,CC=O,714
177,CC=O,690
177,CC=O,744
177,CC=O,690
177,CC=O,723
177,CC=O,689
177,CC=O,690
177,CC=O,690
177,CC=O,692
177,CC=O,681
177,CC=O,732
177,CC=O,700
177,CC=O,715
177,CC=O,735
177,CC=O,714
177,CC=O,724
177,CC=O,727
177,CC=O,727
177,CC=O,659
177,CC=O,707
177,CC=O,712
177,CC=O,692
177,CC=O,690
177,CC=O,702
177,CC=O,713
177,CC=O,713
177,CC=O,690
177,CC=O,712
177,CC=O,728
177,CC=O,703
177,CC=O,718
177,CC=O,716
177,CC=O,702
177,CC=O,690
177,CC=O,670
177,CC=O,696.5
177,CC=O,677
177,CC=O,707.8
177,CC=O,704.2
177,CC=O,700
177,CC=O,750
177,CC=O,701
177,CC=O,704
177,CC=O,690
177,CC=O,703
177,CC=O,748
177,CC=O,714
177,CC=O,680
177,CC=O,690
177,CC=O,690
177,CC=O,723
177,CC=O,695
177,CC=O,695
178,CC(=O)N,1788
178,CC(=O)N,1738
178,CC(=O)N,1763
178,CC(=O)N,1763.9
178,CC(=O)N,1725
178,CC(=O)N,1775
178,CC(=O)N,1764
179,CC(C(=O)C)O,1289
179,CC(C(=O)C)O,1299
179,CC(C(=O)C)O,1259
179,CC(C(=O)C)O,1283
179,CC(C(=O)C)O,1296
179,CC(C(=O)C)O,1280
179,CC(C(=O)C)O,1280
179,CC(C(=O)C)O,1289
179,CC(C(=O)C)O,1287
179,CC(C(=O)C)O,1291
179,CC(C(=O)C)O,1292
179,CC(C(=O)C)O,1259
179,CC(C(=O)C)O,1290
179,CC(C(=O)C)O,1273
179,CC(C(=O)C)O,1285
179,CC(C(=O)C)O,1273
179,CC(C(=O)C)O,1291
179,CC(C(=O)C)O,1291
179,CC(C(=O)C)O,1265
179,CC(C(=O)C)O,1248
179,CC(C(=O)C)O,1270
179,CC(C(=O)C)O,1332
179,CC(C(=O)C)O,1303
179,CC(C(=O)C)O,1314
179,CC(C(=O)C)O,1314
179,CC(C(=O)C)O,1314
179,CC(C(=O)C)O,1290
179,CC(C(=O)C)O,1271
179,CC(C(=O)C)O,1268
179,CC(C(=O)C)O,1273
179,CC(C(=O)C)O,1269
179,CC(C(=O)C)O,1291
179,CC(C(=O)C)O,1278
179,CC(C(=O)C)O,1266
179,CC(C(=O)C)O,1271
179,CC(C(=O)C)O,1270
179,CC(C(=O)C)O,1288
179,CC(C(=O)C)O,1277
179,CC(C(=O)C)O,1312
179,CC(C(=O)C)O,1273
179,CC(C(=O)C)O,1273
179,CC(C(=O)C)O,1288
179,CC(C(=O)C)O,1274
179,CC(C(=O)C)O,1331
179,CC(C(=O)C)O,1272
179,CC(C(=O)C)O,1273
179,CC(C(=O)C)O,1304
179,CC(C(=O)C)O,1253
179,CC(C(=O)C)O,1256
179,CC(C(=O)C)O,1301
179,CC(C(=O)C)O,1288
179,CC(C(=O)C)O,1262
179,CC(C(=O)C)O,1301
179,CC(C(=O)C)O,1282
179,CC(C(=O)C)O,1289
179,CC(C(=O)C)O,1288
179,CC(C(=O)C)O,1282
179,CC(C(=O)C)O,1286
179,CC(C(=O)C)O,1333
179,CC(C(=O)C)O,1289
179,CC(C(=O)C)O,1317
179,CC(C(=O)C)O,1277
179,CC(C(=O)C)O,1286
179,CC(C(=O)C)O,1284
179,CC(C(=O)C)O,1292
179,CC(C(=O)C)O,1276
179,CC(C(=O)C)O,1270
179,CC(C(=O)C)O,1253
179,CC(C(=O)C)O,1250
179,CC(C(=O)C)O,1253
179,CC(C(=O)C)O,1262
179,CC(C(=O)C)O,1286
179,CC(C(=O)C)O,1298
179,CC(C(=O)C)O,1280
179,CC(C(=O)C)O,1280
179,CC(C(=O)C)O,1286
179,CC(C(=O)C)O,1287
179,CC(C(=O)C)O,1287
179,CC(C(=O)C)O,1287
179,CC(C(=O)C)O,1255
179,CC(C(=O)C)O,1285
179,CC(C(=O)C)O,1268
179,CC(C(=O)C)O,1264
179,CC(C(=O)C)O,1265
179,CC(C(=O)C)O,1263
179,CC(C(=O)C)O,1270
179,CC(C(=O)C)O,1302
179,CC(C(=O)C)O,1303
179,CC(C(=O)C)O,1270
179,CC(C(=O)C)O,1295
179,CC(C(=O)C)O,1306
179,CC(C(=O)C)O,1307
179,CC(C(=O)C)O,1302
179,CC(C(=O)C)O,1304
179,CC(C(=O)C)O,1309
179,CC(C(=O)C)O,1299
179,CC(C(=O)C)O,1289
179,CC(C(=O)C)O,1301
179,CC(C(=O)C)O,1284
179,CC(C(=O)C)O,1273
179,CC(C(=O)C)O,1297
179,CC(C(=O)C)O,1282
179,CC(C(=O)C)O,1299
179,CC(C(=O)C)O,1285
179,CC(C(=O)C)O,1305
179,CC(C(=O)C)O,1283
179,CC(C(=O)C)O,1286
179,CC(C(=O)C)O,1275
179,CC(C(=O)C)O,1294
179,CC(C(=O)C)O,1303
179,CC(C(=O)C)O,1269
179,CC(C(=O)C)O,1287
179,CC(C(=O)C)O,1274
179,CC(C(=O)C)O,1278
179,CC(C(=O)C)O,1271
179,CC(C(=O)C)O,1295
179,CC(C(=O)C)O,1314
179,CC(C(=O)C)O,1270
179,CC(C(=O)C)O,1320
179,CC(C(=O)C)O,1296
179,CC(C(=O)C)O,1296
179,CC(C(=O)C)O,1294
179,CC(C(=O)C)O,1266
179,CC(C(=O)C)O,1259
179,CC(C(=O)C)O,1292
179,CC(C(=O)C)O,1289
179,CC(C(=O)C)O,1307
179,CC(C(=O)C)O,1275
179,CC(C(=O)C)O,1275
179,CC(C(=O)C)O,1278
179,CC(C(=O)C)O,1282
179,CC(C(=O)C)O,1299
179,CC(C(=O)C)O,1292
179,CC(C(=O)C)O,1295
179,CC(C(=O)C)O,1297
179,CC(C(=O)C)O,1298
179,CC(C(=O)C)O,1292
179,CC(C(=O)C)O,1282
179,CC(C(=O)C)O,1265
179,CC(C(=O)C)O,1287
179,CC(C(=O)C)O,1307
179,CC(C(=O)C)O,1304
179,CC(C(=O)C)O,1266
179,CC(C(=O)C)O,1304
179,CC(C(=O)C)O,1238
179,CC(C(=O)C)O,1263
179,CC(C(=O)C)O,1286
179,CC(C(=O)C)O,1312
179,CC(C(=O)C)O,1317
179,CC(C(=O)C)O,1277
179,CC(C(=O)C)O,1270
179,CC(C(=O)C)O,1315
179,CC(C(=O)C)O,1309
179,CC(C(=O)C)O,1295
179,CC(C(=O)C)O,1294
179,CC(C(=O)C)O,1279
179,CC(C(=O)C)O,1291
179,CC(C(=O)C)O,1310
179,CC(C(=O)C)O,1250.8
179,CC(C(=O)C)O,1299
179,CC(C(=O)C)O,1292
179,CC(C(=O)C)O,1292
179,CC(C(=O)C)O,1323.6
179,CC(C(=O)C)O,1296
179,CC(C(=O)C)O,1290.7
179,CC(C(=O)C)O,1272
179,CC(C(=O)C)O,1278
179,CC(C(=O)C)O,1265
179,CC(C(=O)C)O,1296
179,CC(C(=O)C)O,1275.2
179,CC(C(=O)C)O,1296
179,CC(C(=O)C)O,1282
179,CC(C(=O)C)O,1282
179,CC(C(=O)C)O,1295
179,CC(C(=O)C)O,1306
179,CC(C(=O)C)O,1307
179,CC(C(=O)C)O,1290
179,CC(C(=O)C)O,1259
179,CC(C(=O)C)O,1275.8
179,CC(C(=O)C)O,1282.6
179,CC(C(=O)C)O,1274
179,CC(C(=O)C)O,1278
179,CC(C(=O)C)O,1307
179,CC(C(=O)C)O,1277
179,CC(C(=O)C)O,1291
179,CC(C(=O)C)O,1325
179,CC(C(=O)C)O,1291
179,CC(C(=O)C)O,1293
179,CC(C(=O)C)O,1268
179,CC(C(=O)C)O,1277
179,CC(C(=O)C)O,1307
179,CC(C(=O)C)O,1270
179,CC(C(=O)C)O,1236
179,CC(C(=O)C)O,1270
179,CC(C(=O)C)O,1320
179,CC(C(=O)C)O,1288
179,CC(C(=O)C)O,1278
179,CC(C(=O)C)O,1278
179,CC(C(=O)C)O,1284
179,CC(C(=O)C)O,1276
179,CC(C(=O)C)O,1278
179,CC(C(=O)C)O,1278
179,CC(C(=O)C)O,1236
179,CC(C(=O)C)O,1308
179,CC(C(=O)C)O,1302
179,CC(C(=O)C)O,1312
179,CC(C(=O)C)O,1280
179,CC(C(=O)C)O,1278
179,CC(C(=O)C)O,1277
179,CC(C(=O)C)O,1278
179,CC(C(=O)C)O,1303.9
179,CC(C(=O)C)O,1286
179,CC(C(=O)C)O,1287
179,CC(C(=O)C)O,1256
179,CC(C(=O)C)O,1261
179,CC(C(=O)C)O,1278
179,CC(C(=O)C)O,1275
179,CC(C(=O)C)O,1296
179,CC(C(=O)C)O,1277
179,CC(C(=O)C)O,1284.3
179,CC(C(=O)C)O,1266
179,CC(C(=O)C)O,1280.9
179,CC(C(=O)C)O,1266
179,CC(C(=O)C)O,1256
179,CC(C(=O)C)O,1267
179,CC(C(=O)C)O,1268
179,CC(C(=O)C)O,1294
179,CC(C(=O)C)O,1282
179,CC(C(=O)C)O,1264
179,CC(C(=O)C)O,1268
179,CC(C(=O)C)O,1277
179,CC(C(=O)C)O,1278
179,CC(C(=O)C)O,1250
179,CC(C(=O)C)O,1254
179,CC(C(=O)C)O,1286
179,CC(C(=O)C)O,1264
179,CC(C(=O)C)O,1268
179,CC(C(=O)C)O,1309.6
179,CC(C(=O)C)O,1250
179,CC(C(=O)C)O,1265
180,CC(=O)C,813
180,CC(=O)C,812
180,CC(=O)C,813
180,CC(=O)C,814
180,CC(=O)C,819
180,CC(=O)C,809
180,CC(=O)C,813
180,CC(=O)C,834
180,CC(=O)C,842
180,CC(=O)C,814
180,CC(=O)C,830
180,CC(=O)C,821.3
180,CC(=O)C,814
180,CC(=O)C,810
180,CC(=O)C,808
180,CC(=O)C,802
180,CC(=O)C,813
180,CC(=O)C,818
180,CC(=O)C,811
180,CC(=O)C,808
180,CC(=O)C,816
180,CC(=O)C,822
180,CC(=O)C,821
180,CC(=O)C,794
180,CC(=O)C,835
180,CC(=O)C,837.5
180,CC(=O)C,840.8
180,CC(=O)C,843.5
180,CC(=O)C,813
180,CC(=O)C,832
180,CC(=O)C,814
180,CC(=O)C,814
180,CC(=O)C,814
180,CC(=O)C,820
180,CC(=O)C,818
180,CC(=O)C,847
180,CC(=O)C,785
180,CC(=O)C,842
180,CC(=O)C,824
180,CC(=O)C,832
180,CC(=O)C,800
180,CC(=O)C,818
180,CC(=O)C,841
180,CC(=O)C,845
180,CC(=O)C,814
180,CC(=O)C,814
180,CC(=O)C,775
180,CC(=O)C,821
180,CC(=O)C,841
180,CC(=O)C,836
180,CC(=O)C,813
180,CC(=O)C,816
180,CC(=O)C,821
180,CC(=O)C,815
180,CC(=O)C,814
180,CC(=O)C,819
180,CC(=O)C,811
180,CC(=O)C,812
180,CC(=O)C,820
180,CC(=O)C,823
180,CC(=O)C,788
180,CC(=O)C,823
180,CC(=O)C,847
180,CC(=O)C,810
180,CC(=O)C,827
180,CC(=O)C,827
180,CC(=O)C,828
180,CC(=O)C,825
180,CC(=O)C,835
180,CC(=O)C,810
180,CC(=O)C,835.6
180,CC(=O)C,821.7
180,CC(=O)C,831.2
180,CC(=O)C,825.4
180,CC(=O)C,834
180,CC(=O)C,811
180,CC(=O)C,816
180,CC(=O)C,820
180,CC(=O)C,816
180,CC(=O)C,832
180,CC(=O)C,814
180,CC(=O)C,845
180,CC(=O)C,798
180,CC(=O)C,802.3
180,CC(=O)C,817.8
180,CC(=O)C,825
180,CC(=O)C,814
180,CC(=O)C,823
180,CC(=O)C,824
180,CC(=O)C,821
180,CC(=O)C,846
180,CC(=O)C,805
180,CC(=O)C,824.3
180,CC(=O)C,828.5
180,CC(=O)C,820
180,CC(=O)C,815
180,CC(=O)C,820
180,CC(=O)C,821
180,CC(=O)C,820
180,CC(=O)C,816
180,CC(=O)C,810
180,CC(=O)C,810
180,CC(=O)C,822
180,CC(=O)C,810
180,CC(=O)C,822
180,CC(=O)C,810
180,CC(=O)C,847
180,CC(=O)C,854
180,CC(=O)C,819
180,CC(=O)C,810
180,CC(=O)C,800.8
180,CC(=O)C,828.3
180,CC(=O)C,820.4
180,CC(=O)C,816
196,C(CCC(=O)O)CC(=O)O,2137
196,C(CCC(=O)O)CC(=O)O,2137
196,C(CCC(=O)O)CC(=O)O,2137
227,C1=CC=C(C(=C1)C(=O)O)N,2997
227,C1=CC=C(C(=C1)C(=O)O)N,3021
240,C1=CC=C(C=C1)C=O,1530
240,C1=CC=C(C=C1)C=O,1534
240,C1=CC=C(C=C1)C=O,1520
240,C1=CC=C(C=C1)C=O,1529
240,C1=CC=C(C=C1)C=O,1528
240,C1=CC=C(C=C1)C=O,1529
240,C1=CC=C(C=C1)C=O,1529
240,C1=CC=C(C=C1)C=O,1502
240,C1=CC=C(C=C1)C=O,1530
240,C1=CC=C(C=C1)C=O,1480
240,C1=CC=C(C=C1)C=O,1520
240,C1=CC=C(C=C1)C=O,1520
240,C1=CC=C(C=C1)C=O,1529
240,C1=CC=C(C=C1)C=O,1506
240,C1=CC=C(C=C1)C=O,1526
240,C1=CC=C(C=C1)C=O,1530
240,C1=CC=C(C=C1)C=O,1534
240,C1=CC=C(C=C1)C=O,1529
240,C1=CC=C(C=C1)C=O,1504
240,C1=CC=C(C=C1)C=O,1521
240,C1=CC=C(C=C1)C=O,1497
240,C1=CC=C(C=C1)C=O,1500
240,C1=CC=C(C=C1)C=O,1530
240,C1=CC=C(C=C1)C=O,1555
240,C1=CC=C(C=C1)C=O,1541
240,C1=CC=C(C=C1)C=O,1513
240,C1=CC=C(C=C1)C=O,1508
240,C1=CC=C(C=C1)C=O,1521
240,C1=CC=C(C=C1)C=O,1495
240,C1=CC=C(C=C1)C=O,1563
240,C1=CC=C(C=C1)C=O,1525
240,C1=CC=C(C=C1)C=O,1520
240,C1=CC=C(C=C1)C=O,1485
240,C1=CC=C(C=C1)C=O,1485
240,C1=CC=C(C=C1)C=O,1485
240,C1=CC=C(C=C1)C=O,1485
240,C1=CC=C(C=C1)C=O,1493
240,C1=CC=C(C=C1)C=O,1497
240,C1=CC=C(C=C1)C=O,1524
